"","supercoach","match_round","season","player_team","player_name"
"497",94,"2",2020,"Western Bulldogs","Marcus Bontempelli"
"498",94,"2",2020,"Adelaide","Matt Crouch"
"499",94,"2",2020,"Port Adelaide","Darcy Byrne-Jones"
"500",94,"2",2020,"Essendon","Jordan Ridley"
"501",94,"2",2020,"Melbourne","Christian Salem"
"502",94,"2",2020,"Geelong","Gryan Miers"
"503",93,"2",2020,"Western Bulldogs","Jack Macrae"
"504",93,"2",2020,"Essendon","Shaun McKernan"
"505",93,"2",2020,"Carlton","Sam Docherty"
"506",92,"2",2020,"Brisbane Lions","Jarryd Lyons"
"507",91,"2",2020,"Hawthorn","James Worpel"
"508",91,"2",2020,"Sydney","Josh P. Kennedy"
"509",90,"2",2020,"Carlton","Michael Gibbons"
"510",90,"2",2020,"Melbourne","Ed Langdon"
"511",90,"2",2020,"North Melbourne","Robbie Tarrant"
"512",89,"2",2020,"Essendon","Dyson Heppell"
"513",89,"2",2020,"Greater Western Sydney","Josh Kelly"
"514",89,"2",2020,"Carlton","Sam Walsh"
"515",89,"2",2020,"North Melbourne","Jack Ziebell"
"516",89,"2",2020,"Western Bulldogs","Lin Jong"
"517",88,"2",2020,"Fremantle","Andrew Brayshaw"
"518",88,"2",2020,"Brisbane Lions","Harris Andrews"
"519",88,"2",2020,"Melbourne","Alex Neal-Bullen"
"520",88,"2",2020,"Richmond","Jack Graham"
"521",88,"2",2020,"Hawthorn","Isaac Smith"
"522",87,"2",2020,"Brisbane Lions","Oscar McInerney"
"523",87,"2",2020,"Hawthorn","Sam Frost"
"524",87,"2",2020,"Gold Coast","Brayden Fiorini"
"525",87,"2",2020,"Brisbane Lions","Darcy Gardiner"
"526",87,"2",2020,"Geelong","Luke Dahlhaus"
"527",86,"2",2020,"Melbourne","Jack Viney"
"528",86,"2",2020,"Carlton","Will Setterfield"
"529",86,"2",2020,"Essendon","Darcy Parish"
"530",85,"2",2020,"Collingwood","Chris Mayne"
"531",85,"2",2020,"West Coast","Nic Naitanui"
"532",85,"2",2020,"Melbourne","Jayden Hunt"
"533",84,"2",2020,"St Kilda","Paddy Ryder"
"534",84,"2",2020,"Sydney","Tom Papley"
"535",83,"2",2020,"Sydney","Aliir Aliir"
"536",83,"2",2020,"Brisbane Lions","Callum Ah Chee"
"537",83,"2",2020,"Melbourne","Angus Brayshaw"
"538",83,"2",2020,"Greater Western Sydney","Callan Ward"
"539",83,"2",2020,"Geelong","Cameron Guthrie"
"540",83,"2",2020,"Western Bulldogs","Caleb Daniel"
"541",83,"2",2020,"Fremantle","Reece Conca"
"542",82,"2",2020,"Greater Western Sydney","Zac Williams"
"543",82,"2",2020,"Western Bulldogs","Bailey Williams"
"544",82,"2",2020,"Brisbane Lions","Zac Bailey"
"545",81,"2",2020,"St Kilda","Nick Hind"
"546",81,"2",2020,"Greater Western Sydney","Matt de Boer"
"547",81,"2",2020,"Gold Coast","Sean Lemmens"
"548",80,"2",2020,"Port Adelaide","Karl Amon"
"549",80,"2",2020,"North Melbourne","Ben Brown"
"550",80,"2",2020,"North Melbourne","Shaun Atley"
"551",80,"2",2020,"North Melbourne","Jasper Pittard"
"552",80,"2",2020,"Essendon","Cale Hooker"
"553",80,"2",2020,"Brisbane Lions","Daniel Rich"
"554",79,"2",2020,"Richmond","Dustin Martin"
"555",79,"2",2020,"Brisbane Lions","Jarrod Berry"
"556",79,"2",2020,"Fremantle","Darcy Tucker"
"557",79,"2",2020,"West Coast","Oscar Allen"
"558",78,"2",2020,"North Melbourne","Jed Anderson"
"559",78,"2",2020,"North Melbourne","Curtis Taylor"
"560",78,"2",2020,"Adelaide","Rory Sloane"
"561",78,"2",2020,"Gold Coast","Jack Lukosius"
"562",78,"2",2020,"Essendon","Michael Hurley"
"563",78,"2",2020,"Hawthorn","Ben McEvoy"
"564",78,"2",2020,"St Kilda","Jack Lonie"
"565",78,"2",2020,"Richmond","Jayden Short"
"566",77,"2",2020,"West Coast","Dom Sheed"
"567",77,"2",2020,"Port Adelaide","Robbie Gray"
"568",77,"2",2020,"Gold Coast","Jarrod Witts"
"569",77,"2",2020,"Gold Coast","Wil Powell"
"570",77,"2",2020,"Carlton","David Cuningham"
"571",77,"2",2020,"St Kilda","Max King"
"572",76,"2",2020,"Melbourne","Bayley Fritsch"
"573",75,"2",2020,"Hawthorn","Shaun Burgoyne"
"574",75,"2",2020,"Gold Coast","Noah Anderson"
"575",75,"2",2020,"Port Adelaide","Trent McKenzie"
"576",75,"2",2020,"North Melbourne","Jamie Macmillan"
"577",74,"2",2020,"Collingwood","Callum L. Brown"
"578",74,"2",2020,"Geelong","Harry Taylor"
"579",74,"2",2020,"Western Bulldogs","Jason Johannisen"
"580",74,"2",2020,"Gold Coast","Pearce Hanley"
"581",73,"2",2020,"Collingwood","Darcy Cameron"
"582",73,"2",2020,"Greater Western Sydney","Jye Caldwell"
"583",73,"2",2020,"Carlton","Jacob Weitering"
"584",73,"2",2020,"West Coast","Shannon Hurn"
"585",73,"2",2020,"Fremantle","David Mundy"
"586",73,"2",2020,"Port Adelaide","Hamish Hartlett"
"587",72,"2",2020,"Collingwood","Darcy Moore"
"588",72,"2",2020,"North Melbourne","Ben Cunnington"
"589",72,"2",2020,"Adelaide","Rory Laird"
"590",72,"2",2020,"Melbourne","Tom McDonald"
"591",72,"2",2020,"Richmond","Dion Prestia"
"592",71,"2",2020,"Carlton","Jack Martin"
"593",71,"2",2020,"Geelong","Quinton Narkle"
"594",71,"2",2020,"Hawthorn","Jonathon Ceglar"
"595",71,"2",2020,"Hawthorn","Jack Gunston"
"596",71,"2",2020,"Fremantle","Adam Cerra"
"597",71,"2",2020,"Brisbane Lions","Eric Hipwood"
"598",70,"2",2020,"Richmond","Dylan Grimes"
"599",70,"2",2020,"Greater Western Sydney","Brent Daniels"
"600",70,"2",2020,"Adelaide","Wayne Milera"
"601",70,"2",2020,"St Kilda","Rowan Marshall"
"602",70,"2",2020,"Geelong","Mark O'Connor"
"603",70,"2",2020,"Carlton","Kade Simpson"
"604",69,"2",2020,"St Kilda","Ben Paton"
"605",69,"2",2020,"Sydney","Lewis Taylor"
"606",69,"2",2020,"Richmond","Shane Edwards"
"607",69,"2",2020,"Sydney","Harry Cunningham"
"608",69,"2",2020,"Adelaide","Taylor Walker"
"609",68,"2",2020,"Western Bulldogs","Tim English"
"610",68,"2",2020,"Greater Western Sydney","Jacob Hopper"
"611",68,"2",2020,"Hawthorn","Luke Breust"
"612",68,"2",2020,"Gold Coast","Jarrod Harbrow"
"613",68,"2",2020,"Geelong","Tom Atkins"
"614",68,"2",2020,"Western Bulldogs","Ed Richards"
"615",67,"2",2020,"Collingwood","Jordan De Goey"
"616",67,"2",2020,"Gold Coast","Ben Ainsworth"
"617",67,"2",2020,"West Coast","Jack Redden"
"618",67,"2",2020,"West Coast","Brad Sheppard"
"619",67,"2",2020,"West Coast","Lewis Jetta"
"620",67,"2",2020,"Sydney","George Hewett"
"621",66,"2",2020,"West Coast","Liam Ryan"
"622",66,"2",2020,"Western Bulldogs","Aaron Naughton"
"623",66,"2",2020,"Melbourne","Adam Tomlinson"
"624",66,"2",2020,"Essendon","Mason Redman"
"625",66,"2",2020,"Adelaide","Brad Crouch"
"626",66,"2",2020,"West Coast","Liam Duggan"
"627",66,"2",2020,"Brisbane Lions","Hugh McCluggage"
"628",65,"2",2020,"Fremantle","Bailey Banfield"
"629",65,"2",2020,"Greater Western Sydney","Aidan Corr"
"630",65,"2",2020,"Richmond","Liam Baker"
"631",65,"2",2020,"Geelong","Esava Ratugolea"
"632",65,"2",2020,"Richmond","Jack Higgins"
"633",65,"2",2020,"Port Adelaide","Sam Powell-Pepper"
"634",65,"2",2020,"Gold Coast","Darcy MacPherson"
"635",65,"2",2020,"Gold Coast","Charlie Ballard"
"636",65,"2",2020,"Hawthorn","James Frawley"
"637",64,"2",2020,"Western Bulldogs","Mitch Wallis"
"638",64,"2",2020,"Gold Coast","Nick Holman"
"639",64,"2",2020,"Sydney","Will Hayward"
"640",64,"2",2020,"North Melbourne","Tarryn Thomas"
"641",64,"2",2020,"Adelaide","Daniel Talia"
"642",64,"2",2020,"North Melbourne","Aaron Hall"
"643",63,"2",2020,"Hawthorn","Harry Morrison"
"644",63,"2",2020,"Greater Western Sydney","Harry Perryman"
"645",63,"2",2020,"Geelong","Tom Hawkins"
"646",63,"2",2020,"Greater Western Sydney","Sam Taylor"
"647",63,"2",2020,"Melbourne","Steven May"
"648",63,"2",2020,"West Coast","Jeremy McGovern"
"649",62,"2",2020,"Carlton","Liam Jones"
"650",62,"2",2020,"Port Adelaide","Charlie Dixon"
"651",62,"2",2020,"Fremantle","Matt Taberner"
"652",62,"2",2020,"St Kilda","Tim Membrey"
"653",62,"2",2020,"Melbourne","Trent Rivers"
"654",62,"2",2020,"Gold Coast","Connor Budarick"
"655",61,"2",2020,"Melbourne","James Harmes"
"656",61,"2",2020,"Gold Coast","Ben King"
"657",61,"2",2020,"Carlton","Lachie Plowman"
"658",60,"2",2020,"Sydney","Isaac Heeney"
"659",60,"2",2020,"Essendon","Tom Cutler"
"660",60,"2",2020,"Port Adelaide","Dan Houston"
"661",60,"2",2020,"Melbourne","Neville Jetta"
"662",60,"2",2020,"Greater Western Sydney","Jeremy Finlayson"
"663",60,"2",2020,"Adelaide","Tom Lynch"
"664",60,"2",2020,"Hawthorn","Chad Wingard"
"665",60,"2",2020,"Brisbane Lions","Ryan Lester"
"666",59,"2",2020,"Melbourne","Harley Bennell"
"667",59,"2",2020,"Port Adelaide","Riley Bonner"
"668",59,"2",2020,"North Melbourne","Luke McDonald"
"669",59,"2",2020,"Essendon","Jake Stringer"
"670",58,"2",2020,"West Coast","Jarrod Brander"
"671",58,"2",2020,"Melbourne","Jake Lever"
"672",58,"2",2020,"Brisbane Lions","Thomas Berry"
"673",58,"2",2020,"Hawthorn","Tim O'Brien"
"674",58,"2",2020,"Richmond","Kane Lambert"
"675",57,"2",2020,"St Kilda","Bradley Hill"
"676",57,"2",2020,"Gold Coast","Sam Collins"
"677",57,"2",2020,"Fremantle","Rory Lobb"
"678",56,"2",2020,"Adelaide","Brodie Smith"
"679",56,"2",2020,"Adelaide","Darcy Fogarty"
"680",56,"2",2020,"Greater Western Sydney","Sam Jacobs"
"681",56,"2",2020,"Carlton","Mitch McGovern"
"682",56,"2",2020,"Geelong","Zach Tuohy"
"683",56,"2",2020,"West Coast","Josh J. Kennedy"
"684",56,"2",2020,"Fremantle","Brennan Cox"
"685",55,"2",2020,"Collingwood","Jack Madgen"
"686",55,"2",2020,"Richmond","Nathan Broad"
"687",55,"2",2020,"West Coast","Tom Barrass"
"688",54,"2",2020,"Hawthorn","Paul Puopolo"
"689",54,"2",2020,"Adelaide","Rory Atkins"
"690",54,"2",2020,"St Kilda","Jake Carlisle"
"691",53,"2",2020,"Melbourne","Joel Smith"
"692",53,"2",2020,"St Kilda","Nick Coffield"
"693",53,"2",2020,"Greater Western Sydney","Jeremy Cameron"
"694",53,"2",2020,"West Coast","Jack Darling"
"695",52,"2",2020,"Adelaide","Luke Brown"
"696",52,"2",2020,"Adelaide","Chayce Jones"
"697",52,"2",2020,"Fremantle","Brett Bewley"
"698",52,"2",2020,"Adelaide","Fischer McAsey"
"699",52,"2",2020,"Adelaide","Lachlan Murphy"
"700",51,"2",2020,"Hawthorn","Tom Scully"
"701",51,"2",2020,"North Melbourne","Josh Walker"
"702",51,"2",2020,"Brisbane Lions","Lincoln McCarthy"
"703",50,"2",2020,"Fremantle","Taylin Duman"
"704",49,"2",2020,"Carlton","Jack Newnes"
"705",49,"2",2020,"Brisbane Lions","Grant Birchall"
"706",49,"2",2020,"Essendon","Aaron Francis"
"707",48,"2",2020,"Hawthorn","Oliver Hanrahan"
"708",48,"2",2020,"Sydney","Justin McInerney"
"709",48,"2",2020,"North Melbourne","Bailey Scott"
"710",48,"2",2020,"Richmond","Jason Castagna"
"711",48,"2",2020,"Sydney","Colin O'Riordan"
"712",48,"2",2020,"Fremantle","Travis Colyer"
"713",48,"2",2020,"Western Bulldogs","Bailey Dale"
"714",48,"2",2020,"Carlton","Levi Casboult"
"715",47,"2",2020,"Carlton","Eddie Betts"
"716",47,"2",2020,"Greater Western Sydney","Isaac Cumming"
"717",47,"2",2020,"Greater Western Sydney","Toby Greene"
"718",47,"2",2020,"Melbourne","Jake Melksham"
"719",47,"2",2020,"Western Bulldogs","Alex Keath"
"720",47,"2",2020,"Greater Western Sydney","Heath Shaw"
"721",47,"2",2020,"Carlton","Darcy Lang"
"722",47,"2",2020,"Sydney","Kaiden Brand"
"723",47,"2",2020,"Western Bulldogs","Matthew Suckling"
"724",47,"2",2020,"Fremantle","Sean Darcy"
"725",46,"2",2020,"Western Bulldogs","Hayden Crozier"
"726",45,"2",2020,"Geelong","Jed Bews"
"727",45,"2",2020,"Sydney","Jordan Dawson"
"728",45,"2",2020,"Port Adelaide","Tom Jonas"
"729",45,"2",2020,"Sydney","Sam Gray"
"730",44,"2",2020,"Hawthorn","Blake Hardwick"
"731",44,"2",2020,"Fremantle","Brandon Matera"
"732",43,"2",2020,"Collingwood","Tyler Brown"
"733",43,"2",2020,"Essendon","Tom Bellchambers"
"734",43,"2",2020,"Fremantle","Ethan Hughes"
"735",42,"2",2020,"Brisbane Lions","Cam Rayner"
"736",42,"2",2020,"Gold Coast","Alex Sexton"
"737",42,"2",2020,"Brisbane Lions","Daniel McStay"
"738",42,"2",2020,"Western Bulldogs","Laitham Vandermeer"
"739",41,"2",2020,"Essendon","Jacob Townsend"
"740",41,"2",2020,"Fremantle","Hayden Young"
"741",41,"2",2020,"Fremantle","Griffin Logue"
"742",41,"2",2020,"St Kilda","Ben Long"
"743",41,"2",2020,"Collingwood","John Noble"
"744",40,"2",2020,"Collingwood","Brody Mihocek"
"745",40,"2",2020,"Port Adelaide","Ryan Burton"
"746",40,"2",2020,"Hawthorn","Ricky Henderson"
"747",40,"2",2020,"Sydney","Tom McCartin"
"748",39,"2",2020,"Adelaide","Tom Doedee"
"749",39,"2",2020,"Collingwood","Jamie Elliott"
"750",39,"2",2020,"Adelaide","Ben Keays"
"751",39,"2",2020,"Western Bulldogs","Josh Bruce"
"752",39,"2",2020,"Geelong","Jack Henry"
"753",38,"2",2020,"Sydney","Nick Blakey"
"754",38,"2",2020,"Brisbane Lions","Stefan Martin"
"755",38,"2",2020,"Richmond","Sydney Stack"
"756",38,"2",2020,"Essendon","Will Snelling"
"757",37,"2",2020,"Collingwood","Will Hoskin-Elliott"
"758",37,"2",2020,"West Coast","Jackson Nelson"
"759",37,"2",2020,"West Coast","Jack Petruccelle"
"760",37,"2",2020,"Richmond","Marlion Pickett"
"761",35,"2",2020,"Collingwood","Jordan Roughead"
"762",35,"2",2020,"Fremantle","Lachie Schultz"
"763",35,"2",2020,"Richmond","Daniel Rioli"
"764",35,"2",2020,"Hawthorn","Ben Stratton"
"765",34,"2",2020,"Sydney","James Rowbottom"
"766",34,"2",2020,"Adelaide","Ned McHenry"
"767",34,"2",2020,"Adelaide","Ben Crocker"
"768",33,"2",2020,"Essendon","Anthony McDonald-Tipungwuti"
"769",33,"2",2020,"Adelaide","Paul Seedsman"
"770",33,"2",2020,"St Kilda","Dougal Howard"
"771",31,"2",2020,"Greater Western Sydney","Phil Davis"
"772",31,"2",2020,"Hawthorn","Jonathon Patton"
"773",31,"2",2020,"Melbourne","Nathan Jones"
"774",31,"2",2020,"Greater Western Sydney","Daniel Lloyd"
"775",31,"2",2020,"Geelong","Gary Rohan"
"776",31,"2",2020,"North Melbourne","Mason Wood"
"777",30,"2",2020,"St Kilda","Jarryn Geary"
"778",30,"2",2020,"Melbourne","Luke Jackson"
"779",29,"2",2020,"Western Bulldogs","Ryan Gardner"
"780",28,"2",2020,"Essendon","David Zaharakis"
"781",27,"2",2020,"Essendon","Matt Guelfi"
"782",27,"2",2020,"West Coast","Jamie Cripps"
"783",26,"2",2020,"North Melbourne","Kyron Hayden"
"784",22,"2",2020,"Western Bulldogs","Billy Gowers"
"785",20,"2",2020,"Hawthorn","Liam Shiels"
"786",18,"2",2020,"Richmond","Jack Riewoldt"
"787",16,"2",2020,"Western Bulldogs","Sam Lloyd"
"788",15,"2",2020,"Collingwood","Josh Thomas"
"789",14,"2",2020,"Carlton","Harry McKay"
"790",14,"2",2020,"Adelaide","Jake Kelly"
"791",12,"2",2020,"West Coast","Brendon Ah Chee"
"792",8,"2",2020,"Carlton","Nic Newman"
"793",166,"3",2020,"Fremantle","Nat Fyfe"
"794",166,"3",2020,"Brisbane Lions","Lachie Neale"
"795",159,"3",2020,"Port Adelaide","Travis Boak"
"796",156,"3",2020,"Port Adelaide","Scott Lycett"
"797",155,"3",2020,"Brisbane Lions","Hugh McCluggage"
"798",151,"3",2020,"North Melbourne","Todd Goldstein"
"799",150,"3",2020,"Collingwood","Steele Sidebottom"
"800",149,"3",2020,"Greater Western Sydney","Harry Perryman"
"801",147,"3",2020,"Gold Coast","Jarrod Witts"
"802",142,"3",2020,"Hawthorn","Jaeger O'Meara"
"803",141,"3",2020,"Gold Coast","Matthew Rowell"
"804",140,"3",2020,"North Melbourne","Jy Simpkin"
"805",137,"3",2020,"Carlton","Marc Pittonet"
"806",137,"3",2020,"West Coast","Nic Naitanui"
"807",134,"3",2020,"Western Bulldogs","Caleb Daniel"
"808",133,"3",2020,"Western Bulldogs","Jack Macrae"
"809",132,"3",2020,"Brisbane Lions","Oscar McInerney"
"810",130,"3",2020,"Gold Coast","Ben King"
"811",128,"3",2020,"Western Bulldogs","Josh Dunkley"
"812",128,"3",2020,"Hawthorn","James Sicily"
"813",127,"3",2020,"Brisbane Lions","Jarrod Berry"
"814",127,"3",2020,"Carlton","Jack Martin"
"815",126,"3",2020,"Richmond","Jayden Short"
"816",126,"3",2020,"Port Adelaide","Hamish Hartlett"
"817",126,"3",2020,"Gold Coast","Touk Miller"
"818",126,"3",2020,"Sydney","Josh P. Kennedy"
"819",125,"3",2020,"Collingwood","Brayden Maynard"
"820",124,"3",2020,"St Kilda","Dan Butler"
"821",123,"3",2020,"Sydney","Isaac Heeney"
"822",123,"3",2020,"Geelong","Mitch Duncan"
"823",123,"3",2020,"Carlton","Patrick Cripps"
"824",122,"3",2020,"Hawthorn","Chad Wingard"
"825",122,"3",2020,"Carlton","Sam Docherty"
"826",120,"3",2020,"Western Bulldogs","Tim English"
"827",120,"3",2020,"Hawthorn","Jonathon Ceglar"
"828",117,"3",2020,"West Coast","Andrew Gaff"
"829",116,"3",2020,"Gold Coast","Hugh Greenwood"
"830",116,"3",2020,"Port Adelaide","Brad Ebert"
"831",114,"3",2020,"Collingwood","Jack Crisp"
"832",114,"3",2020,"Port Adelaide","Justin Westhoff"
"833",114,"3",2020,"Brisbane Lions","Jarryd Lyons"
"834",113,"3",2020,"Carlton","Eddie Betts"
"835",113,"3",2020,"Adelaide","Tom Doedee"
"836",113,"3",2020,"Sydney","Jordan Dawson"
"837",113,"3",2020,"Sydney","Luke Parker"
"838",111,"3",2020,"Geelong","Quinton Narkle"
"839",111,"3",2020,"Gold Coast","Brandon Ellis"
"840",111,"3",2020,"Gold Coast","Darcy MacPherson"
"841",110,"3",2020,"Greater Western Sydney","Nick Haynes"
"842",110,"3",2020,"Carlton","Levi Casboult"
"843",110,"3",2020,"Hawthorn","Isaac Smith"
"844",110,"3",2020,"Richmond","Bachar Houli"
"845",110,"3",2020,"Sydney","James Rowbottom"
"846",109,"3",2020,"Richmond","Dylan Grimes"
"847",109,"3",2020,"Fremantle","Michael Walters"
"848",109,"3",2020,"Sydney","Tom Papley"
"849",108,"3",2020,"Gold Coast","Lachie Weller"
"850",108,"3",2020,"Greater Western Sydney","Jackson Hately"
"851",107,"3",2020,"Western Bulldogs","Hayden Crozier"
"852",107,"3",2020,"Port Adelaide","Ollie Wines"
"853",107,"3",2020,"Adelaide","Rory Laird"
"854",106,"3",2020,"Geelong","Gary Rohan"
"855",106,"3",2020,"Western Bulldogs","Alex Keath"
"856",106,"3",2020,"Collingwood","Taylor Adams"
"857",106,"3",2020,"Brisbane Lions","Ryan Lester"
"858",105,"3",2020,"Richmond","Nick Vlastuin"
"859",104,"3",2020,"North Melbourne","Aaron Hall"
"860",103,"3",2020,"Collingwood","Brodie Grundy"
"861",103,"3",2020,"Greater Western Sydney","Aidan Corr"
"862",103,"3",2020,"Western Bulldogs","Jason Johannisen"
"863",102,"3",2020,"Brisbane Lions","Daniel Rich"
"864",102,"3",2020,"Adelaide","Matt Crouch"
"865",101,"3",2020,"Sydney","Hayden McLean"
"866",101,"3",2020,"Hawthorn","Blake Hardwick"
"867",101,"3",2020,"Adelaide","Brad Crouch"
"868",101,"3",2020,"Gold Coast","Ben Ainsworth"
"869",101,"3",2020,"Western Bulldogs","Bailey Smith"
"870",101,"3",2020,"Sydney","Jake Lloyd"
"871",101,"3",2020,"Western Bulldogs","Tom Liberatore"
"872",100,"3",2020,"St Kilda","Ben Paton"
"873",99,"3",2020,"West Coast","Brad Sheppard"
"874",99,"3",2020,"North Melbourne","Jack Ziebell"
"875",99,"3",2020,"Adelaide","Paul Seedsman"
"876",97,"3",2020,"Port Adelaide","Trent McKenzie"
"877",97,"3",2020,"Western Bulldogs","Marcus Bontempelli"
"878",97,"3",2020,"Geelong","Tom Hawkins"
"879",97,"3",2020,"Richmond","Dion Prestia"
"880",96,"3",2020,"Hawthorn","Tom Mitchell"
"881",96,"3",2020,"St Kilda","Jake Carlisle"
"882",96,"3",2020,"Greater Western Sydney","Sam Taylor"
"883",96,"3",2020,"Collingwood","Brody Mihocek"
"884",95,"3",2020,"Geelong","Cameron Guthrie"
"885",95,"3",2020,"Greater Western Sydney","Sam Jacobs"
"886",95,"3",2020,"Sydney","Oliver Florent"
"887",94,"3",2020,"Adelaide","Brodie Smith"
"888",94,"3",2020,"Brisbane Lions","Harris Andrews"
"889",94,"3",2020,"Gold Coast","Jack Bowes"
"890",94,"3",2020,"Gold Coast","Pearce Hanley"
"891",94,"3",2020,"Collingwood","Jamie Elliott"
"892",94,"3",2020,"Adelaide","Rory Sloane"
"893",93,"3",2020,"Fremantle","Brett Bewley"
"894",93,"3",2020,"Geelong","Gryan Miers"
"895",93,"3",2020,"Fremantle","Brennan Cox"
"896",93,"3",2020,"Geelong","Joel Selwood"
"897",92,"3",2020,"Greater Western Sydney","Callan Ward"
"898",91,"3",2020,"North Melbourne","Jed Anderson"
"899",91,"3",2020,"Adelaide","Reilly O'Brien"
"900",91,"3",2020,"Geelong","Esava Ratugolea"
"901",90,"3",2020,"Carlton","Jacob Weitering"
"902",90,"3",2020,"Western Bulldogs","Toby McLean"
"903",90,"3",2020,"Collingwood","Darcy Moore"
"904",90,"3",2020,"Fremantle","Darcy Tucker"
"905",89,"3",2020,"Fremantle","Adam Cerra"
"906",89,"3",2020,"West Coast","Shannon Hurn"
"907",89,"3",2020,"Richmond","David Astbury"
"908",89,"3",2020,"Brisbane Lions","Brandon Starcevich"
"909",89,"3",2020,"Port Adelaide","Charlie Dixon"
"910",88,"3",2020,"Hawthorn","Sam Frost"
"911",88,"3",2020,"St Kilda","Bradley Hill"
"912",88,"3",2020,"Port Adelaide","Todd Marshall"
"913",88,"3",2020,"Collingwood","Jeremy Howe"
"914",87,"3",2020,"St Kilda","Dougal Howard"
"915",87,"3",2020,"North Melbourne","Trent Dumont"
"916",87,"3",2020,"Greater Western Sydney","Stephen Coniglio"
"917",86,"3",2020,"Collingwood","Josh Daicos"
"918",86,"3",2020,"Collingwood","Scott Pendlebury"
"919",85,"3",2020,"Fremantle","Nathan Wilson"
"920",85,"3",2020,"Richmond","Trent Cotchin"
"921",85,"3",2020,"Collingwood","Jordan De Goey"
"922",84,"3",2020,"Sydney","George Hewett"
"923",84,"3",2020,"Geelong","Tom Stewart"
"924",83,"3",2020,"Hawthorn","Liam Shiels"
"925",83,"3",2020,"Greater Western Sydney","Jacob Hopper"
"926",83,"3",2020,"West Coast","Luke Shuey"
"927",83,"3",2020,"North Melbourne","Ben Brown"
"928",82,"3",2020,"Fremantle","Andrew Brayshaw"
"929",81,"3",2020,"St Kilda","Jade Gresham"
"930",81,"3",2020,"St Kilda","Rowan Marshall"
"931",80,"3",2020,"Gold Coast","Connor Budarick"
"932",80,"3",2020,"Collingwood","Tyler Brown"
"933",80,"3",2020,"Hawthorn","Luke Breust"
"934",79,"3",2020,"Sydney","Robbie Fox"
"935",79,"3",2020,"Hawthorn","Ben McEvoy"
"936",78,"3",2020,"North Melbourne","Jasper Pittard"
"937",78,"3",2020,"Carlton","Marc Murphy"
"938",78,"3",2020,"Collingwood","Rupert Wills"
"939",78,"3",2020,"Hawthorn","Jack Scrimshaw"
"940",78,"3",2020,"Adelaide","Luke Brown"
"941",78,"3",2020,"North Melbourne","Robbie Tarrant"
"942",77,"3",2020,"Fremantle","Matt Taberner"
"943",77,"3",2020,"Port Adelaide","Karl Amon"
"944",77,"3",2020,"Port Adelaide","Darcy Byrne-Jones"
"945",76,"3",2020,"Brisbane Lions","Mitch Robinson"
"946",76,"3",2020,"Collingwood","Will Hoskin-Elliott"
"947",75,"3",2020,"Hawthorn","Jack Gunston"
"948",75,"3",2020,"West Coast","Jarrod Brander"
"949",75,"3",2020,"Carlton","Sam Walsh"
"950",75,"3",2020,"Geelong","Patrick Dangerfield"
"951",74,"3",2020,"West Coast","Liam Ryan"
"952",74,"3",2020,"Fremantle","James Aish"
"953",74,"3",2020,"Carlton","Ed Curnow"
"954",74,"3",2020,"Brisbane Lions","Darcy Gardiner"
"955",74,"3",2020,"North Melbourne","Josh Walker"
"956",74,"3",2020,"Sydney","Callum Mills"
