"","season","player_id","player_name","player_team","cluster","match_round","match_id","match_date","match_home_team","match_away_team","game_outcome","game_margin","roll_avg","coaches_votes","kicks","marks","handballs","disposals","effective_disposals","goals","tackles","rebounds","inside_fifties","clearances","clangers","contested_possessions","uncontested_possessions","marks_inside_fifty","one_percenters","goal_assists","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","contest_def_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","marks_on_lead","pressure_acts","rating_points","score_launches","shots_at_goal","spoils","mean_votes_pg","kicked_bag","huge_game","experience","upset_expected","real_impact_proxy","leader"
"148",2020,12561,"Tyson Stengle","Adelaide","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0,0,0.0714285714285714,0,0.571428571428571,0.269230769230769,0.285714285714286,0.25,0.285714285714286,0,0,0,0,0.266666666666667,0.2,0,0,0,0.252525252525253,0.294117647058824,0,0,0.125,0.112582781456954,0.166666666666667,0.1,0,0,0.3,0.181818181818182,0,0.3,0,0.391304347826087,0.41869918699187,0,0.2,0,0,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"149",2020,12591,"Darcy Fogarty","Adelaide","Key forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0.082618025751073,0,0.142857142857143,0.666666666666667,0.285714285714286,0.153846153846154,0.333333333333333,0.25,0,0,0.166666666666667,0,0.4,0.133333333333333,0.266666666666667,0.333333333333333,0.0909090909090909,0.5,0.191919191919192,0.316176470588235,0,0,0.375,0.183222958057395,0.5,0,0,0.666666666666667,0.1,0.363636363636364,0,0,0.5,0.130434782608696,0.341463414634146,0,0.2,0.0909090909090909,0.34375,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"150",2020,12592,"Lachlan Murphy","Adelaide","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0,0,0.285714285714286,0.333333333333333,0.285714285714286,0.230769230769231,0.238095238095238,0.25,0.857142857142857,0,0.333333333333333,0,0.6,0.333333333333333,0.133333333333333,0.333333333333333,0.181818181818182,1,0.505050505050505,0.507352941176471,0,0,0.5,0.33112582781457,0.666666666666667,0.2,0,0,0.4,0.272727272727273,0.5,0.4,0.5,0.695652173913043,0.361788617886179,0.25,0.4,0.181818181818182,0,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"151",2020,12682,"Billy Frampton","Adelaide","Key forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0,0,0.285714285714286,0.333333333333333,0.214285714285714,0.192307692307692,0.142857142857143,0,0.285714285714286,0.2,0,0.0833333333333333,0.8,0.333333333333333,0.2,0,0.181818181818182,0,0.272727272727273,0.213235294117647,0,0.142857142857143,0.25,0.130242825607064,0.666666666666667,0.1,0,0,0.2,0.0909090909090909,0.333333333333333,0.3,0.25,0.217391304347826,0.0975609756097561,0,0.2,0.181818181818182,0,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"152",2020,12697,"Chayce Jones","Adelaide","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0,0,0.285714285714286,0.166666666666667,0,0.0769230769230769,0.0476190476190476,0.25,0.428571428571429,0,0.166666666666667,0,0.4,0.133333333333333,0.333333333333333,0.333333333333333,0.181818181818182,0,0.232323232323232,0.25,0,0,0.375,0.306843267108168,0.333333333333333,0,0,0,0.3,0.181818181818182,0.166666666666667,0.1,0,0.565217391304348,0.178861788617886,0,0.4,0.0909090909090909,0,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"153",2020,12737,"Ben Davis","Adelaide","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0,0,0.142857142857143,0.333333333333333,0.0714285714285714,0.0384615384615385,0.0952380952380952,0.25,0.285714285714286,0,0.333333333333333,0,0,0.2,0.0666666666666667,0,0.0909090909090909,0,0.232323232323232,0.257352941176471,0,0,0.25,0.23841059602649,0,0,0,0.333333333333333,0.2,0.272727272727273,0.166666666666667,0,0,0.521739130434783,0.32520325203252,0,0.2,0,0,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"154",2020,12765,"Fischer McAsey","Adelaide","Second forward",1,15618,"2020-03-21","Adelaide","Sydney","Loss",3,0,0,0.0714285714285714,0.166666666666667,0.142857142857143,0.0384615384615385,0,0,0,0,0.166666666666667,0.0833333333333333,0,0.0666666666666667,0.133333333333333,0,0.0909090909090909,0,0.0202020202020202,0,0,0.142857142857143,0,0.0353200883002208,0.5,0.1,0,0,0.2,0,0,0.1,0,0.173913043478261,0.0813008130081301,0,0,0.0909090909090909,0,"No","No","Inexperienced","Upset_Loss","Impact Rewarded","Not Captain"
"155",2020,11677,"Josh P. Kennedy","Sydney","Star",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.878043822001355,5,0.785714285714286,0.333333333333333,0.857142857142857,0.807692307692308,0.904761904761905,0.25,0.857142857142857,0.4,0.5,0.833333333333333,1,1,0.533333333333333,0,0,0,0.848484848484849,0.830882352941177,0.8,0.857142857142857,0.625,0.43046357615894,0.666666666666667,0.3,0,0,0.5,0.818181818181818,0,1,0,0.652173913043478,0.902439024390244,0.75,0.2,0,0.651315789473684,"No","No","Experienced","Upset_Win","Impact Rewarded","Captain"
"156",2020,11958,"Luke Parker","Sydney","Star",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,1,7,1,0.833333333333333,1,1,1,0,0.857142857142857,0.4,0.666666666666667,1,1,0.8,1,0,0.0909090909090909,0,1,0.801470588235294,1,1,0.625,0.653421633554084,0.833333333333333,0.2,0,0,0.6,0.909090909090909,0,0.5,0,0.565217391304348,0.386178861788618,0,0,0,1,"No","No","Experienced","Upset_Win","Impact Rewarded","Captain"
"157",2020,12038,"Harry Cunningham","Sydney","Low impact",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.571428571428571,0.5,0.142857142857143,0.307692307692308,0.380952380952381,0,0.285714285714286,0.6,0.666666666666667,0.0833333333333333,0.6,0.0666666666666667,0.466666666666667,0,0.0909090909090909,1,0.343434343434343,0.294117647058824,0,0.142857142857143,0.375,0.448123620309051,0.5,0.1,0,0,0.3,0.636363636363636,0.166666666666667,0.1,0,0.304347826086957,0.182926829268293,0,0,0.0909090909090909,0,"No","No","Experienced","Upset_Win","Impact Rewarded","Not Captain"
"158",2020,12148,"Dane Rampe","Sydney","Key defender",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.0905579399141631,2,0.428571428571429,0.666666666666667,0.142857142857143,0.230769230769231,0.380952380952381,0,0.428571428571429,0.4,0,0,0.4,0.0666666666666667,0.4,0,1,0,0.363636363636364,0.514705882352941,0,0,0.125,0.121412803532009,0.333333333333333,0.3,1,0,0.5,0.636363636363636,0,0,0,0.217391304347826,0.426829268292683,0,0,1,0,"No","No","Experienced","Upset_Win","Impact Rewarded","Captain"
"159",2020,12254,"Lewis Taylor","Sydney","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.0150214592274678,0,0.357142857142857,0.833333333333333,0.142857142857143,0.192307692307692,0.238095238095238,0,0.571428571428571,0.2,0.166666666666667,0,0.2,0,0.466666666666667,0.333333333333333,0,0,0.434343434343434,0.235294117647059,0,0,0.25,0.23841059602649,0.166666666666667,0,0,0,0.4,0.363636363636364,0,0,0.25,0.434782608695652,0.105691056910569,0,0.2,0,0,"No","No","Experienced","Upset_Win","Impact Rewarded","Not Captain"
"160",2020,12270,"Sam Gray","Sydney","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.213779082900384,0,0.5,0.5,0.5,0.461538461538462,0.285714285714286,0.25,0.428571428571429,0,0.333333333333333,0,0.8,0.466666666666667,0.466666666666667,0,0.0909090909090909,0,0.565656565656566,0.419117647058824,0,0,0.375,0.240618101545254,0.666666666666667,0.1,0,0.333333333333333,0.2,0.272727272727273,0.333333333333333,0.4,0.25,0.260869565217391,0.268292682926829,0,0.4,0,0.4125,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"161",2020,12275,"Jake Lloyd","Sydney","Running half back",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.166666666666667,0,0.571428571428571,0.666666666666667,0.5,0.5,0.523809523809524,0,0.142857142857143,0.8,0.333333333333333,0.0833333333333333,0.6,0.266666666666667,0.8,0,0.363636363636364,0,0.414141414141414,0.448529411764706,0.2,0,0.375,0.441501103752759,0.333333333333333,0.4,0,0,0.3,0.636363636363636,0,0.2,0,0.130434782608696,0.199186991869919,0.5,0,0.181818181818182,0.1875,"No","No","Experienced","Upset_Win","Impact Rewarded","Not Captain"
"162",2020,12319,"Sam Naismith","Sydney","Ruckman",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.5,0.166666666666667,0.142857142857143,0.269230769230769,0.285714285714286,0,0.571428571428571,0.6,0.5,0.416666666666667,0.4,0.466666666666667,0.133333333333333,0,0.272727272727273,0,0.646464646464647,0.772058823529412,0.4,0.428571428571429,0.625,0.397350993377483,0.333333333333333,0.2,0.125,0,0.7,0.454545454545455,0,0.3,0,0.391304347826087,0.764227642276423,0.5,0,0.0909090909090909,0,"No","No","Inexperienced","Upset_Win","Moderate impact","Not Captain"
"163",2020,12331,"Isaac Heeney","Sydney","Key forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.360690711040835,10,0.714285714285714,0.833333333333333,0.285714285714286,0.461538461538462,0.428571428571429,1,0.571428571428571,0.4,0.166666666666667,0,0.4,0.733333333333333,0.266666666666667,1,0.181818181818182,0,0.878787878787879,1,0,0,0.625,0.527593818984547,0.833333333333333,0.5,0,0.333333333333333,0.4,0.727272727272727,1,0.9,0.5,0.521739130434783,0.853658536585366,0,1,0.181818181818182,0.375,"No","No","Inexperienced","Upset_Win","Top impact","Not Captain"
"164",2020,12418,"Callum Mills","Sydney","Running half back",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.110157367668097,0,0.642857142857143,0.666666666666667,0.5,0.538461538461538,0.619047619047619,0,0.428571428571429,0.4,0.166666666666667,0,0.6,0.333333333333333,0.666666666666667,0,0.272727272727273,0,0.585858585858586,0.507352941176471,0,0,0.25,0.309050772626932,0.666666666666667,0.9,0.25,0,0.2,0.727272727272727,0,0.4,0,0.217391304347826,0.439024390243902,0.5,0,0.272727272727273,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"165",2020,12419,"Tom Papley","Sydney","Key forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.0600858369098712,0,0.642857142857143,1,0.285714285714286,0.423076923076923,0.380952380952381,0.25,0.428571428571429,0,0.333333333333333,0.166666666666667,0.6,0.266666666666667,0.533333333333333,0,0.0909090909090909,0,0.656565656565657,0.507352941176471,0,0.285714285714286,0.625,0.205298013245033,0.666666666666667,0,0,0.333333333333333,0,0.545454545454545,0.5,0.3,1,0.217391304347826,0.361788617886179,0,0.6,0.0909090909090909,0.25,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"166",2020,12442,"Aliir Aliir","Sydney","Key defender",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.0901287553648069,0,0.285714285714286,0.5,0.357142857142857,0.269230769230769,0.333333333333333,0,0.285714285714286,0.4,0.166666666666667,0.166666666666667,0.4,0.333333333333333,0.333333333333333,0,0.454545454545455,0,0.292929292929293,0.404411764705882,0.4,0,0.375,0.222958057395143,0.666666666666667,0.4,0.5,0,0.5,0.363636363636364,0,0.3,0,0.173913043478261,0.390243902439024,0.25,0,0.363636363636364,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"167",2020,12443,"Kaiden Brand","Sydney","Key defender",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.428571428571429,0.833333333333333,0.214285714285714,0.269230769230769,0.380952380952381,0,0.142857142857143,0.6,0.166666666666667,0,0.2,0.266666666666667,0.333333333333333,0,0.454545454545455,0,0.353535353535354,0.375,0,0,0.25,0.0684326710816777,0.333333333333333,0.5,0.25,0,0.7,0.545454545454545,0,0.2,0,0.304347826086957,0.292682926829268,0.5,0,0.454545454545455,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"168",2020,12501,"Oliver Florent","Sydney","Midfielder",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.123748211731044,3,0.928571428571429,0.333333333333333,0.428571428571429,0.653846153846154,0.571428571428571,0,0.285714285714286,0.2,0.833333333333333,0.5,0.2,0.533333333333333,0.733333333333333,0,0.0909090909090909,0.5,0.585858585858586,0.610294117647059,0.6,0.428571428571429,1,1,0.333333333333333,0.1,0,0,0.6,0.818181818181818,0,0.5,0,0.347826086956522,0.313008130081301,0.5,0.2,0.0909090909090909,0.327380952380952,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"169",2020,12516,"Will Hayward","Sydney","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0,0.166666666666667,0.142857142857143,0,0.142857142857143,0.5,0.142857142857143,0,0,0,0,0,0.133333333333333,0.333333333333333,0.0909090909090909,0,0.151515151515152,0.198529411764706,0,0,0.25,0.0176600441501104,0,0,0,0,0.5,0.181818181818182,0,0,0.25,0.347826086956522,0.41869918699187,0,0.4,0.0909090909090909,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"170",2020,12519,"Jordan Dawson","Sydney","Running half back",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.0165236051502146,0,0.714285714285714,0.666666666666667,0.428571428571429,0.538461538461538,0.619047619047619,0,0.285714285714286,0.6,0.166666666666667,0,0.4,0.2,0.733333333333333,0,0,0.5,0.484848484848485,0.5,0,0,0.375,0.43046357615894,0,0.4,0,0,0.7,0.909090909090909,0,0.3,0,0.347826086956522,0.186991869918699,0.25,0,0.0909090909090909,0.06875,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"171",2020,12623,"Ben Ronke","Sydney","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0.0971976773542035,0,0.285714285714286,0.166666666666667,0.214285714285714,0.192307692307692,0.238095238095238,0,0.857142857142857,0,0.333333333333333,0.0833333333333333,1,0.4,0.133333333333333,0,0.0909090909090909,0.5,0.292929292929293,0.345588235294118,0,0.142857142857143,0.125,0.295805739514349,1,0.1,0,0,0.6,0.363636363636364,0.5,0.4,0,0.565217391304348,0.260162601626016,0,0.2,0,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"172",2020,12634,"Tom McCartin","Sydney","Key forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.357142857142857,0.5,0.285714285714286,0.269230769230769,0.285714285714286,0.25,0.142857142857143,0,0.333333333333333,0.0833333333333333,0.2,0.266666666666667,0.333333333333333,0.666666666666667,0.0909090909090909,0.5,0.393939393939394,0.507352941176471,0,0.142857142857143,0.75,0.141280353200883,0.333333333333333,0.1,0,1,0.2,0.454545454545455,0.166666666666667,0,0.5,0.130434782608696,0.288617886178862,0.25,0.4,0.0909090909090909,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"173",2020,12665,"Colin O'Riordan","Sydney","Low impact",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.357142857142857,0.5,0.571428571428571,0.423076923076923,0.380952380952381,0,0.285714285714286,0.2,0.166666666666667,0.0833333333333333,0.6,0.266666666666667,0.466666666666667,0,0.272727272727273,0,0.353535353535354,0.279411764705882,0,0.142857142857143,0.25,0.189845474613687,0.333333333333333,0.6,0.125,0,0.4,0.272727272727273,0,0.3,0,0.260869565217391,0.199186991869919,0.25,0,0.272727272727273,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"174",2020,12699,"Nick Blakey","Sydney","Small forward",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.214285714285714,0.333333333333333,0.214285714285714,0.153846153846154,0.19047619047619,0.25,0.142857142857143,0,0,0.0833333333333333,0.2,0.266666666666667,0.133333333333333,0.333333333333333,0.0909090909090909,0.5,0.252525252525253,0.323529411764706,0.2,0,0.5,0.108167770419426,0.166666666666667,0.3,0,0,0.2,0.272727272727273,0.5,0.3,0.5,0.260869565217391,0.280487804878049,0.25,0.4,0,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"175",2020,12711,"Justin McInerney","Sydney","Low impact",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.357142857142857,0.166666666666667,0.571428571428571,0.423076923076923,0.571428571428571,0,0.285714285714286,0.2,0,0.0833333333333333,0.6,0.466666666666667,0.333333333333333,0,0.181818181818182,0,0.343434343434343,0.477941176470588,0,0.142857142857143,0.625,0.0640176600441501,0.5,0.4,0,0,0.6,0.545454545454545,0,0.4,0,0.347826086956522,0.398373983739837,0.25,0,0.181818181818182,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"176",2020,12715,"James Rowbottom","Sydney","Midfielder",1,15618,"2020-03-21","Adelaide","Sydney","Win",-3,0,0,0.5,0.166666666666667,0.142857142857143,0.269230769230769,0.285714285714286,0,0.428571428571429,0.2,0.833333333333333,0.166666666666667,0.4,0.133333333333333,0.466666666666667,0,0,0,0.313131313131313,0.220588235294118,0.4,0,0.375,0.525386313465784,0.333333333333333,0.1,0,0,0.6,0.454545454545455,0,0,0,0.434782608695652,0.113821138211382,0,0.2,0,0,"No","No","Inexperienced","Upset_Win","Impact Rewarded","Not Captain"
"177",2020,11170,"Gary Ablett","Geelong","Midfielder",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.535943223443224,2,0.941176470588235,0.444444444444444,0.666666666666667,1,0.705882352941177,0.25,0.142857142857143,0.111111111111111,0.8,0.333333333333333,1,0.909090909090909,0.666666666666667,0.5,0.166666666666667,0.5,1,0.6796875,0.2,0.2,1,0.98019801980198,1,0.5,0,0,0,0.769230769230769,1,1,0.25,0.230769230769231,0.482587064676617,0.5,0.5,0,0.481481481481481,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"178",2020,11552,"Joel Selwood","Geelong","Star",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.443574134199134,0,0.588235294117647,0.555555555555556,0.5,0.652173913043478,0.647058823529412,0,0.285714285714286,0,0.6,0.833333333333333,0.666666666666667,0.454545454545455,0.611111111111111,0,0,0,0.686046511627907,0.484375,0.8,0.2,0.375,0.433663366336634,0.666666666666667,0,0,0,0.4375,0.538461538461538,0,0.375,0,0.576923076923077,0.298507462686567,0,0,0,0.116666666666667,"No","No","Experienced","Expected_Loss","Impact Rewarded","Captain"
"179",2020,11554,"Tom Hawkins","Geelong","Key forward",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.175343899521531,0,0.470588235294118,0.666666666666667,0.25,0.434782608695652,0.470588235294118,0.5,0.428571428571429,0,0.2,0.166666666666667,0.166666666666667,0.454545454545455,0.277777777777778,0.75,0.333333333333333,0.5,0.848837209302326,0.7578125,0,0.2,0.75,0.401980198019802,0,0.1,0,1,0.125,0.461538461538462,0.5,0.25,1,0.269230769230769,0.517412935323383,0.25,0.666666666666667,0.2,0.176767676767677,"No","No","Experienced","Expected_Loss","Moderate impact","Not Captain"
"180",2020,11649,"Harry Taylor","Geelong","Key defender",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.051948051948052,0,0.470588235294118,0.555555555555556,0.333333333333333,0.478260869565217,0.588235294117647,0,0.142857142857143,0,0.2,0.333333333333333,0.166666666666667,0.636363636363636,0.333333333333333,0,0.5,0.5,0.569767441860465,0.6171875,0,0.4,0.125,0.237623762376238,0.166666666666667,0.5,0.166666666666667,0,0.3125,0.538461538461538,0,0.375,0,0.0769230769230769,0.54228855721393,0,0,0.4,0,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"181",2020,11706,"Patrick Dangerfield","Geelong","Star",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,1,0,0.470588235294118,0.111111111111111,0.666666666666667,0.652173913043478,0.588235294117647,0.25,0.142857142857143,0,0.6,1,0.833333333333333,0.909090909090909,0.333333333333333,0,0.166666666666667,0.5,0.430232558139535,0.6015625,1,0.2,0.375,0.633663366336634,0.5,0.3,0,0,0.0625,0.384615384615385,0,0.625,0,0.0769230769230769,0.577114427860697,0,0.166666666666667,0,1,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"182",2020,11804,"Mitch Duncan","Geelong","Star",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.247321428571429,6,0.941176470588235,0.666666666666667,0.416666666666667,0.869565217391304,0.941176470588235,0.75,0,0.222222222222222,1,0.333333333333333,0.666666666666667,0.181818181818182,1,0.25,0.166666666666667,0,1,0.890625,0,0.4,1,1,0.333333333333333,0,0,0,0.1875,1,0,0.125,0,0.192307692307692,0.686567164179104,0,0.5,0.2,0.388888888888889,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"183",2020,11849,"Gary Rohan","Geelong","Key forward",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.0505952380952381,0,0.470588235294118,0.555555555555556,0,0.304347826086957,0.176470588235294,0.25,0,0,1,0.166666666666667,0.666666666666667,0.272727272727273,0.333333333333333,0.25,0.333333333333333,0.5,0.465116279069767,0.3984375,0,0.2,0.5,0.497029702970297,0.666666666666667,0.1,0,0,0.0625,0.307692307692308,1,0.25,0.5,0.0384615384615385,0.243781094527363,0.25,0.5,0.2,0.0432098765432099,"No","No","Inexperienced","Expected_Loss","Impact Rewarded","Not Captain"
"184",2020,11894,"Cameron Guthrie","Geelong","Star",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.0104166666666667,0,0.352941176470588,0.555555555555556,0.416666666666667,0.434782608695652,0.529411764705882,0,0.428571428571429,0.111111111111111,0.2,0.166666666666667,0.5,0.545454545454545,0.333333333333333,0,0,0.5,0.546511627906977,0.40625,0,0.2,0.375,0.134653465346535,0.166666666666667,0.3,0,0,0.375,0.384615384615385,0,0.5,0,0.307692307692308,0.233830845771144,0,0,0,0.0432098765432099,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"185",2020,11979,"Zach Tuohy","Geelong","Running half back",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.0170454545454545,0,0.823529411764706,0.444444444444444,0.166666666666667,0.652173913043478,0.529411764705882,0,0.142857142857143,0.333333333333333,1,0,0.833333333333333,0.181818181818182,0.722222222222222,0,0.5,0,0.686046511627907,0.453125,0,0,0.625,0.912871287128713,0.833333333333333,0.3,0.333333333333333,0,0,0.615384615384615,0,0.25,0,0.153846153846154,0.149253731343284,0.5,0,0.6,0,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"186",2020,11980,"Luke Dahlhaus","Geelong","Midfielder",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.128342245989305,0,0.352941176470588,0.666666666666667,0.833333333333333,0.652173913043478,0.764705882352941,0.25,0.142857142857143,0.111111111111111,0.4,0.166666666666667,0.333333333333333,0.636363636363636,0.555555555555556,0.25,0.166666666666667,0,0.697674418604651,0.71875,0,0.2,0.625,0.19009900990099,0.833333333333333,0.3,0,0,0.0625,0.461538461538462,1,0.75,0.25,0.192307692307692,0.398009950248756,0.25,0.166666666666667,0,0,"No","No","Experienced","Expected_Loss","Moderate impact","Not Captain"
"187",2020,12160,"Mark Blicavs","Geelong","Ruckman",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.0199579831932773,0,0.294117647058824,0.222222222222222,0.333333333333333,0.347826086956522,0.470588235294118,0,0.285714285714286,0.333333333333333,0,0,0.166666666666667,0.727272727272727,0.222222222222222,0,0.333333333333333,0,0.406976744186047,0.625,0,0,0.25,0.213861386138614,0,0.8,0.333333333333333,0,0.375,0.384615384615385,0,0.5,0,0.230769230769231,0.462686567164179,0.5,0,0.4,0,"No","No","Experienced","Expected_Loss","Impact Rewarded","Not Captain"
"188",2020,12474,"Sam Menegola","Geelong","Star",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.18136961722488,0,0.235294117647059,0.555555555555556,0.666666666666667,0.478260869565217,0.470588235294118,0,0.285714285714286,0,0.4,0.166666666666667,0.833333333333333,0.0909090909090909,0.611111111111111,0,0,0.5,0.5,0.2265625,0,0.2,0.5,0.392079207920792,0.666666666666667,0.1,0,0,0.25,0.0769230769230769,0,0.125,0,0.269230769230769,0.189054726368159,0.25,0.166666666666667,0,0,"No","No","Inexperienced","Expected_Loss","Impact Rewarded","Not Captain"
"189",2020,12514,"Tom Stewart","Geelong","Running half back",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0.0612824675324675,0,0.705882352941177,0.666666666666667,0.5,0.739130434782609,0.882352941176471,0,0,0.555555555555556,0.2,0.333333333333333,0.333333333333333,0.727272727272727,0.388888888888889,0,0.5,0,0.697674418604651,0.734375,0,0.4,0.125,0.738613861386139,0.666666666666667,0.6,0.166666666666667,0,0.3125,0.846153846153846,0,0.75,0,0.153846153846154,0.621890547263682,0,0,0.6,0.106060606060606,"No","No","Inexperienced","Expected_Loss","Moderate impact","Not Captain"
"190",2020,12540,"Mark O'Connor","Geelong","Low impact",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0,0,0.647058823529412,0.444444444444444,0.0833333333333333,0.478260869565217,0.647058823529412,0.25,0.142857142857143,0.111111111111111,0.2,0,0,0.272727272727273,0.5,0.25,0.333333333333333,0,0.63953488372093,0.6640625,0,0,0.5,0.396039603960396,0,0.3,0.5,0,0.3125,0.846153846153846,0,0.25,0,0.269230769230769,0.318407960199005,0,0.166666666666667,0.4,0,"No","No","Inexperienced","Expected_Loss","Impact Rewarded","Not Captain"
"191",2020,12559,"Zach Guthrie","Geelong","Low impact",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0,0,0.235294117647059,0.111111111111111,0.25,0.260869565217391,0.235294117647059,0,0.142857142857143,0,0,0,0.166666666666667,0.0909090909090909,0.333333333333333,0,0,0,0.255813953488372,0.1171875,0,0,0.25,0.182178217821782,0.166666666666667,0,0.166666666666667,0,0.1875,0.153846153846154,0.5,0.125,0,0.269230769230769,0.159203980099503,0,0,0,0,"No","No","Inexperienced","Expected_Loss","Impact Rewarded","Not Captain"
"192",2020,12606,"Esava Ratugolea","Geelong","Key forward",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0,0,0.117647058823529,0.111111111111111,0.333333333333333,0.217391304347826,0.235294117647059,0,0.142857142857143,0,0.2,0.166666666666667,0.333333333333333,0.545454545454545,0,0,0.166666666666667,1,0.232558139534884,0.3125,0.2,0,0.5,0.0693069306930693,0.333333333333333,0,0,0.5,0,0.0769230769230769,1,0.5,0,0.0384615384615385,0.228855721393035,0.25,0.166666666666667,0.2,0,"No","No","Inexperienced","Expected_Loss","Impact Rewarded","Not Captain"
"193",2020,12614,"Jack Henry","Geelong","Key defender",1,15619,"2020-03-21","Greater Western Sydney","Geelong","Loss",-32,0,0,0.470588235294118,0.666666666666667,0.25,0.434782608695652,0.529411764705882,0,0.142857142857143,0.111111111111111,0.2,0,0.166666666666667,0.363636363636364,0.444444444444444,0,0.166666666666667,0,0.534883720930233,0.4375,0,0,0.375,0.267326732673267,0.166666666666667,0.4,0,0,0.4375,0.538461538461538,0,0.5,0.25,0.230769230769231,0.54726368159204,0.25,0.166666666666667,0.2,0,"No","No","Inexperienced","Expected_Loss","Impact Rewarded","Not Captain"
